,Document,Topic,Name,Top_n_words,Probability,Representative_document
1358,friends of mine have told me they take cbd gummies.,12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,0.887729117,FALSE
1731,rt : #edibles #cbdoil #cannabiscommunity american #hemp oil assorted mg #cbd gummies provide users with a great way to int,12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,0.764574068,FALSE
2700,bevital cbd gummies should have a place in every bedroom #cbdgummies #menbooster #maleenhancementpills #maleenhancementsupplement #menopause #menbooster #redboostofficialwebsite,12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,0.952005233,FALSE
3132,"maybe so, what ailments were you using cbd gummies for?",12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,0.793696557,FALSE
3487,"#thc #cbdhealth #cannabiscommunity chill gummies #cbd infused gummy bearsare natural, thc free edibles sourced from industrial hemp. a popular and convenient way to get quality cbd, these premium cbd gummy bears are both delicious and #hemp #cbdoil",12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,1,FALSE
3609,"pues para las molestias corporales y la tos, me ayud mucho el cbd, creo que tambin los ts de jengibre con limn y miel y mantener calientito mi pechito . abracito para que pase pronto.",12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,0.7962381,FALSE
3617,pelican cbd male enhancement gummies these chewy candies were made to further develop erectile joy utilizing normal substances and are reasonable for all clients. official web- official facebook page-,12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,0.746394011,FALSE
3619,rt : #cannabiscommunity #marijuana #cannabis truman cbd male enhancement gummies review do not buy until reading this! truman male enhancement gummies is a male enhancement supplement that uses cbd to improve the users sex driv,12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,1,FALSE
3659,i wish the gummies were veggie so it would have to be the cbd oil!,12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,0.745280211,FALSE
3709,"robin roberts cbd gummies reviews the robin roberts cbd gummies device regulates yearning, rest, intellectual potential, and irritation. read more: -",12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,0.792941372,FALSE
4438,good lawd disco dabs sweet tooth terps4.82$ cbd % thc $ live resin cured resin,12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,0.848415429,FALSE
4547,rt : #thc #cbdhealth #cannabiscommunity are you thinking of trying #cbd gummies well read on and find out the complete fa,12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,0.78095453,FALSE
4565,rt : when the cbd gummy laced with fear toxin hits before my shift at waynetech,12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,0.785724184,FALSE
4568,rt : #thc #cbdhealth #cannabiscommunity cbd full spectrum sour bear gummies. yum yum gummies mg full spectrum #cbd in,12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,1,FALSE
4655,jolly cbd gummies is one such product that will enable its consumers to become healthy and fit . it comes in the form of small gummies that are easy to consume. #jollycbdgummies #jollycbd #cbd #cbdgummies #purecbd,12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,1,FALSE
4754,"took your advice and ordered a couple of bottles. i tried cbd gummies but, sadly, they give me bowel problems. thank you soooo much for your suggestion. big hugs from this anxious old woman.",12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,0.880765036,FALSE
4946,#edibles #cbdoil #cannabiscommunity yum yum sour gummies #cbd x cbd infused sour bears. use natural cbd #hemp extract and deliver yummy cbd gummy taste. cbd gummies are the #1 cbd choice for many people wanting to take cbd oil (cannabidiol). #cannabis,12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,0.778438616,FALSE
5036,sweet relief cbd gummies include mg of natural cbd oil extract. #sweetreliefcbdgummies #sweetreliefcbdgummiesreview,12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,1,FALSE
5074,i need some more cbd gummies,12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,0.840165213,FALSE
5339,i took a cbd gummy before work today and im in a great mood,12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,0.887729117,FALSE
5432,"rt : #thc #cbdhealth #cannabiscommunity relax gummies cbdfull spectrumgummy bears mg are natural, thc free #cbd edi",12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,1,FALSE
5622,tell me more about the cbd gummies,12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,0.842073379,FALSE
5623,get the natural support you need with our cbd gummies - a delicious way to supplement cbd. buy now! #yogihealth #yogihealthproducts #yogihealthplus #cbdhealth #broadspectrumcbd #cbdcream #cbdcures #cbdhealth #cbdjourney #cbdlife,12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,0.78277965,FALSE
6162,gonna take cbd gummy bears later to hopefully calm my stress for my hospital appointment today hahaha i don't wanna go,12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,0.887729117,FALSE
6346,"rt : life can be stressful. bills, the cost of food going way up, life in general. maximum potency cbd gummies from",12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,0.801420801,FALSE
6621,broad spectrum cbd gummy supplements can be used when you usually feel anxious or stressed out. read more #cbd #cbdgummies #premiumcbdgummies #cbdgummies #purecbdoil,12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,0.868972561,FALSE
6669,bought cbd gummies today that were very likely a scam and i just took one. i will keep u all updated,12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,0.757032917,FALSE
6749,rt : retweet and comment if youve tried these cbd gummy bears before bed they are honestly magic from leave a comme,12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,0.993525796,FALSE
6780,"#a+ #cbd #gummies a+ cbd gummies are a high-tech, full-spectrum treatment for people who want to get better from both mental and physical problems.",12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,0.952005233,FALSE
6949,"rt : sweets dont do anything no, but these are gummies, infused with our high quality cbd, thats what helps so",12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,0.822765963,FALSE
6964,"we can all use a little help recovering after long and stressful days. maxxam has made it easy with their ""recovery"" gummies! with a delicious fruit punch flavor, each chew has mg of hemp-derived cbd and mg of cbg! save % with code ""edibles15"" at",12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,0.804303104,FALSE
7218,((be careful))- does animale cbd gummies work? animale cbd male enhancem... via,12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,0.927733181,FALSE
7249,rt : i havent had covid (yet?) i do nasal irrigation (sometimes w/cbd in the mi,12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,0.78241743,FALSE
7444,got sick of being screamed at and took some cbd/thc gummies while working,12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,0.81136488,FALSE
7484,"hardx cbd gummies main benefits improved blood flow, promotes better erections, improves energy one month program price - $69.97. visit: #energy #gummies #maleenhancement #buy #official",12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,0.820701586,FALSE
7485,"cbd gummies hemp extract [scam exposed, shark tank] pure organic hemp ... - outlook india cbd gummies hemp extract are a type of cbd edibles, made with cbd isolate. these all-natural gummies come in a variety of flavors such as mango,...",12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,1,FALSE
7686,"rt : #edibles #cbdoil #cannabiscommunity relax gummies #cbd full spectrum gummy bears mg are natural, thc free cbd edible",12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,1,FALSE
7701,"rt : #edibles #cbdoil #cannabiscommunity relax #cbd infused peach ring gummies mg are natural, thc free edibles sourced fr",12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,0.778438616,FALSE
7862,lmfao take a cbd gummy before,12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,0.887729117,FALSE
8015,rt : #edibles #cbdoil #cannabiscommunity r.a. royal gummies mg #cbd infused gummy bananas cbd gummies are the #1 cbd cho,12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,1,FALSE
8128,i got jars of cbd gummies for $22 i am winning,12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,0.778253486,FALSE
8179,"rt : thank you to and for the cbd gummies. along with our vitamins and supplements, ill be back running ar",12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,0.907749464,FALSE
8268,my father in law - going to give these cbd gummies a try here we gooooo folks,12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,0.745573813,FALSE
8370,#edibles #cbdoil #cannabiscommunity r.a. royal gummies mg #cbd infused gummy bananas cbd gummies are the #1 cbd choice for many people wanting to take cbd oil (cannabidiol). r.a. royal gummies mg cbd infused gummy bananas provide a #cannabis,12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,0.755871564,TRUE
8580,are these gummies with cbd and thc?,12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,0.926006772,TRUE
8768,only if it's a cbd delta gummy.,12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,0.827224917,FALSE
8771,rt : #edibles #cbdoil #cannabiscommunity r.a. royal gummies mg #cbd infused sour bears cbd gummies are the #1 cbd choice,12,12_gummies_gummy_mg_cbd,gummies - gummy - mg - cbd - bears - natural - yum - infused - edibles - male,1,TRUE
381,"probably the leftists. and fuck yeah they won every single branch. legalize adult use cannabis, take care of our marginalized people, protect family planning, and support workers. its a great day to be a minnesotan!",13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,1,FALSE
435,rt : usa. maryland and missouri legalise #cannabis; three states say no. #drugspolicy,13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,0.303409277,FALSE
808,rt : . proposes an end to cannabis prohibition!! #txlege,13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,1,FALSE
1502,its one of the #greatest miracle if #singapore legalize #cannabis like #amsterdam someday dont think it will ever gonna happen,13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,0.959993671,FALSE
1699,"dont make it one of those neutered,traditional minnesota scared to commit to progress for fear of rocking the boat bills either. remember that anti cannabis laws are inherently racist and do your job. its illegal because its a threat to alcohol,the dea &amp; big pharma",13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,1,FALSE
2144,rt : we didnt fight for freedom but we reap the benefits. we do fight everyday for #cannabis legalization &amp; access to safe,13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,0.70163208,FALSE
2302,im for free speech so heres some for you. you old sack of shit retire with your the reason wisconsin doesnt have legal cannabis and your the reason we are mediocre as a state. we suck compared to every neighboring state because of you. f u ron johnson,13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,0.895560854,FALSE
2486,thousands of ct residents with cannabis convictions set to have records clear. read more:,13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,1,FALSE
2556,and when will all of the other americans in our country being held for #cannabis be on their way home ? #legalizeit,13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,0.172556503,FALSE
2590,"this is great news, and may be the final catalyst that gets some real movement for #legalizecannabis. i'm so glad brittany is headed home (if true). nobody should be jailed for #cannabis. #legalizemarijuana",13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,0.316882233,FALSE
2604,"we can agree that we should try to bring home all americans, but that'll also be harder for a spying conviction than cbd oil.",13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,0.170800781,FALSE
2624,rt : connecticut governor ned lamonts office said that cannabis records in approximately cases will be fully or par,13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,1,FALSE
3198,"rt : - state legal #cannabis is a multi-billion dollar industry. an all cash industry, due to lack of access to th",13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,1,FALSE
3240,rt : to all the people that think #cannabis should remain illegal and to those not actively campaigning to have it legalised,13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,1,FALSE
3397,rt : the real effect of the criminalization of #cannabis big biz &amp; politicians are the real beneficiaries of prohibition! #l,13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,0.280004875,FALSE
3766,rt : you know who doesnt want to see #cannabis legalization?? big pharma!!! they are scared shitless!! #legalizeit #cannab,13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,0.469373476,FALSE
3793,"rt : #cannabis touches so many different aspects of our lives. think about it. if federally legal, we would have access to m",13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,1,FALSE
3973,rt : #cannabis wird legalisiert.,13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,1,FALSE
3980,rt : #cannabis wird legalisiert,13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,0.719178754,FALSE
3987,#cannabis wird legalisiert,13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,0.727365065,FALSE
3996,/ for the ones who dont know; #cannabis in the netherlands has been gedoogd since the s = illegal but use and sale tolerated by justice under certain circumstances.,13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,1,FALSE
4007,rt : #cannabis wird legalisiert!,13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,1,FALSE
4039,"guten morgen, #cannabis wird legalisiert.",13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,1,FALSE
4171,"rt : as of this morning, our administration has marked cannabis convictions erased, as planned. its one step forward",13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,1,FALSE
4355,cannabis law goes before public | my hudson valley #cannabis,13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,1,FALSE
4397,rt : it's time to legalize adult-use cannabis and expunge cannabis convictions in minnesota. im ready to sign it into law.,13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,1,TRUE
4407,"rt : minnesotans are ready. is the year we legalize adult use cannabis in minnesota. today, and i intro",13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,1,TRUE
4420,"for years, weve engaged in a purposeful conversation about legalizing cannabis, repairing the harm caused by prohibition, and regulating for equity and safety. its time to pass this legislation. with minnesotans support, we will. excited and determined, lets get this done.",13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,0.999977393,FALSE
4431,"deberan ms bien es legalizar esa mi3rda y no joder ms, el planeta tierra enriquecindose con el cannabis y aqu todava saltando de liana en liana encomendndonos al nio dios, no me jodan!!!!",13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,0.308672014,FALSE
4652,"rt : i believe will be the year we legalize adult-use cannabis, minnesota lawmakers are confident that they can pus",13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,1,FALSE
4712,&amp; justice or waste of state funds? #decrim #cannabisreformireland #cannabis,13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,0.301954831,FALSE
4758,"#markets #technology #neutral $mjna $meta /01/11 :25 cleveland can now expunge cannabis convictions, dispensa...",13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,1,FALSE
4852,as minnesotans contemplate legalizing cannabis i hope we keep our historical experience and our scientific knowledge front-and-center.,13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,1,FALSE
5563,"rt : minnesota is poised to legalize cannabis, and lawmakers say they want their bill to atone for racist harms of prohibition",13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,1,FALSE
5612,rt : video. legalising #cannabis is not a magic bullet. there are many complex issues to be considered. we look at the less,13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,1,FALSE
5657,"rt : did you know that if #cannabis were federally legal, it could bring in an estimated billion dollars in #revenue? colo",13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,1,FALSE
5789,rt : minnesotans are ready to legalize adult-use cannabis and expunge cannabis convictions in our state and im ready to sign,13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,1,TRUE
5828,"hanging people for cannabis &amp; mushrooms? no thanks. abandoning the th amendment so that we can torture people? should we cain non vaxers? ive traveled there extensively and i can tell you, america wants nothing to do w this type of tyranny.",13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,0.17880179,FALSE
6084,rt : what a shame! imagine if #cannabis was federally legal.oh..wait.maybe this is a reason big pharma spends $$$$ to mak,13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,0.287650882,FALSE
6156,"rt : public wants pot, so legalize it #cannabis",13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,0.735709158,FALSE
6245,"in , the united nations recommendation to remove ^hemp, and cannabis in general, from schedule iv prohibition was successful. legalise hemp legalise hemp marijuana #hempsibangi",13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,1,FALSE
6440,"beautifully said. minnesotans deserve the freedom and respect to make their own decisions about cannabis use... and for sure, every adult in the united states deserves this freedom and respect.",13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,1,FALSE
6861,"md cannabis consumer gun rights bill (newsletter: february , )",13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,1,FALSE
6991,rt : propuse y fue aprobado un punto de acuerdo para restringir el consumo de #cannabis (marihuana) en el parque el llano,13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,1,FALSE
7062,"in , the united nations recommendation to remove hemp, and cannabis in general, from schedule iv prohibition was successful. legalise hemp #hempsibangi",13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,1,FALSE
7190,ways pa.s #cannabis laws could change in - via,13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,0.912135405,FALSE
7306,"rt : hey minnesota, let's stop being unjust and legalize adult use cannabis already, eh? #mnleg #legalizemn #mnisready",13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,1,FALSE
7547,"in which #usstates is salvia illegal? #cannabis, #healthcare",13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,0.70163208,FALSE
8155,"rt : more reason(s) why #cannabis needs to be legalized in all states, but specifically for #veterans. #legalizeit #cannabi",13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,1,FALSE
8203,rt : no one should be in jail for a non violent #cannabis offense! no one! #legalizeit #cannabiscommunity #mmemberville #wee,13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,0.188612688,FALSE
8226,"""realmente hemos estado enviando gente a la crcel por esto?"" nadie debera estar en la crcel por delitos no violentos relacionados con #cannabis nadie! #legalizacin #comunidadcannbica #mariguana #marihuana",13,13_minnesotans_legalize_wird_minnesota,minnesotans - legalize - wird - minnesota - legalisiert - adult - convictions - prohibition - expunge - legalise,0.218089508,FALSE
176,"rt : its about time cannabis is legalized federally. if you are ok with prescription drugs, alcohol, killing animals, burni",14,14_legalize_legalising_legal_legalized,legalize - legalising - legal - legalized - legalise - legalization - legalizing - federally - overdue - time,0.837235184,FALSE
1011,"good argument to be made that the proper way to legalize cannabis would be to allow vapes/oils/edibles and ban sale of flower. most people would adapt to vape-based consumption, flower stays on black market. sort of like how vapes have captured both existing and new smokers.",14,14_legalize_legalising_legal_legalized,legalize - legalising - legal - legalized - legalise - legalization - legalizing - federally - overdue - time,0.806727387,TRUE
1195,"with legal recreational cannabis becoming more mainstream all the time, it seems there are more terms, conditions, and developments to learn and become familiar with. #ediblocked, or #ediblocking, is one of the latest (link) #cannabis #cannabisculture",14,14_legalize_legalising_legal_legalized,legalize - legalising - legal - legalized - legalise - legalization - legalizing - federally - overdue - time,1,FALSE
1421,george galloway is against legalising cannabis,14,14_legalize_legalising_legal_legalized,legalize - legalising - legal - legalized - legalise - legalization - legalizing - federally - overdue - time,0.822118107,FALSE
1526,rt : on air now would you be in favour of legalising cannabis for personal use?,14,14_legalize_legalising_legal_legalized,legalize - legalising - legal - legalized - legalise - legalization - legalizing - federally - overdue - time,0.822118107,FALSE
1695,"rt : as long as alcohol is legal everywhere, cannabis shouldn't be criminal anywhere. legalize it nationwide. now's the time.",14,14_legalize_legalising_legal_legalized,legalize - legalising - legal - legalized - legalise - legalization - legalizing - federally - overdue - time,0.832367141,TRUE
1721,legalise cannabis gain &amp; pauline hanson lose ? oh please make it so!,14,14_legalize_legalising_legal_legalized,legalize - legalising - legal - legalized - legalise - legalization - legalizing - federally - overdue - time,0.892821129,FALSE
1757,some people want to legalize the possession of cannabis,14,14_legalize_legalising_legal_legalized,legalize - legalising - legal - legalized - legalise - legalization - legalizing - federally - overdue - time,0.822118107,FALSE
2109,rt : cannabis should be legalized across indiana. it is a win-win for the states economy and will put a stop to senseless litigatio,14,14_legalize_legalising_legal_legalized,legalize - legalising - legal - legalized - legalise - legalization - legalizing - federally - overdue - time,0.938815399,FALSE
2373,rt : cannabis. marijuana. weed. reefer. soon we'll be calling it something else: legal!,14,14_legalize_legalising_legal_legalized,legalize - legalising - legal - legalized - legalise - legalization - legalizing - federally - overdue - time,1,FALSE
2422,please legalize rec cannabis as soon as possible,14,14_legalize_legalising_legal_legalized,legalize - legalising - legal - legalized - legalise - legalization - legalizing - federally - overdue - time,0.811975956,FALSE
2495,rt : proper thing too.. until the whole ethos behind cannabis consumption is decriminalized then we can't really move forwa,14,14_legalize_legalising_legal_legalized,legalize - legalising - legal - legalized - legalise - legalization - legalizing - federally - overdue - time,0.822118107,FALSE
2499,legalize cannabis and fucknoff,14,14_legalize_legalising_legal_legalized,legalize - legalising - legal - legalized - legalise - legalization - legalizing - federally - overdue - time,1,FALSE
2519,rt : legalise it totally for adults. billion spent on cannabis legal proceedings is an absolute joke. spend it on housing o,14,14_legalize_legalising_legal_legalized,legalize - legalising - legal - legalized - legalise - legalization - legalizing - federally - overdue - time,1,FALSE
2638,"ya know.... there's an option to make a poll, boomer. should cannabis be legal?",14,14_legalize_legalising_legal_legalized,legalize - legalising - legal - legalized - legalise - legalization - legalizing - federally - overdue - time,0.782562499,FALSE
2646,rt : do you think cannabis should be legal?,14,14_legalize_legalising_legal_legalized,legalize - legalising - legal - legalized - legalise - legalization - legalizing - federally - overdue - time,0.774694765,FALSE
2984,rt : new legalise cannabis mps rachel payne and david ettershank say legalising weed in victoria this term is a realistic p,14,14_legalize_legalising_legal_legalized,legalize - legalising - legal - legalized - legalise - legalization - legalizing - federally - overdue - time,1,FALSE
3191,"rt : the legalization of cannabis in tennessee is long overdue. for too long, much of the tn gop has stood in the way. thanks to",14,14_legalize_legalising_legal_legalized,legalize - legalising - legal - legalized - legalise - legalization - legalizing - federally - overdue - time,0.808708711,FALSE
3349,"it's better to legalize cannabis, a little to calm down",14,14_legalize_legalising_legal_legalized,legalize - legalising - legal - legalized - legalise - legalization - legalizing - federally - overdue - time,0.805254803,FALSE
3482,rt : legalize cannabis federally. seriously. its almost .,14,14_legalize_legalising_legal_legalized,legalize - legalising - legal - legalized - legalise - legalization - legalizing - federally - overdue - time,0.766726044,FALSE
3762,and the mail's position on the legality of cannabis is?,14,14_legalize_legalising_legal_legalized,legalize - legalising - legal - legalized - legalise - legalization - legalizing - federally - overdue - time,0.900985235,FALSE
